customer_id,signup_date,home_store,total_lifetime_spend,loyalty_tier
5784,2023-01-18,3,232.7,Silver
5785,2024-06-24,1,112.69,bronze
5786,2024-03-14,1,29.08,Bronze
5787,2024-08-14,1,179.61,Bronze
5788,2025-11-03,1,42.64,Bronze
5789,2024-05-19,1,206.5,Silver
5790,2022-08-01,1,306.85,Silver
5791,2025-09-06,3,33.75,Bronze
5792,2022-08-15,2,1116.49,gold
5793,2024-04-06,3,49.12,Bronze
5794,2023-11-25,2,68.91,Bronze
5795,2022-08-20,4,49.82,Bronze
5796,2023-07-05,4,783.77,Gold
5797,2025-02-07,2,171.01,Bronze
5798,2025-04-29,1,11.0,Bronze
5799,2024-11-07,1,3.2,Bronze
5800,2023-05-09,3,149.68,Bronze
5801,2024-03-08,3,38.26,Bronze
5802,2022-02-08,3,677.58,Silver
5803,2023-09-03,3,432.96,Silver
5804,2022-08-08,3,427.29,Silver
5805,2025-12-19,2,0.34,Bronze
5806,2024-10-19,2,9.21,Bronze
5807,2024-12-21,4,201.23,Silver
5808,2025-07-02,4,17.69,Bronze
5809,2024-10-27,3,240.13,Silver
5810,2023-03-08,4,492.07,Silver
5811,2023-01-09,2,,Silver
5812,2025-01-23,3,39.9,Bronze
5813,2024-01-24,3,156.88,Bronze
5814,2024-11-18,3,17.8,Bronze
5815,2023-12-27,1,167.52,Bronze
5816,2025-10-23,1,50.69,Bronze
5817,2025-06-28,1,41.4,Bronze
5818,2025-08-17,3,82.28,Bronze
5819,2022-05-17,1,616.54,Silver
5820,2025-04-07,2,18.57,Bronze
5821,2022-02-05,3,2450.27,Platinum
5822,2022-02-24,3,557.17,Silver
5823,2023-09-27,1,110.61,Bronze
5824,2024-09-26,4,61.6,Bronze
5825,2022-07-05,3,180.56,Bronze
5826,2025-07-23,1,169.59,Bronze
5827,2024-05-10,1,61.04,Bronze
5828,2025-07-13,1,51.57,Bronze
5829,2025-01-05,1,67.12,Bronze
5830,2025-10-30,3,19.91,Bronze
5831,2025-04-11,3,1.52,bronze
5832,2022-02-07,2,73.75,Bronze
5833,2024-03-19,3,63.74,Bronze
5834,2023-07-25,4,338.51,Silver
5835,2025-05-09,3,113.81,Bronze
5836,2022-09-21,1,894.85,Gold
5837,2024-11-22,1,81.4,Bronze
5838,2024-04-05,2,27.47,Bronze
5839,2025-06-19,3,28.55,BRONZE
5840,2022-09-18,3,378.65,Silver
5841,2024-06-16,4,468.05,Silver
5842,2022-04-10,3,365.9,Silver
5843,2022-06-17,4,238.4,Silver
5844,2024-10-04,1,30.42,Bronze
5845,2023-04-19,1,10.85,Bronze
5846,2023-05-29,3,960.85,Gold
5847,2024-11-16,1,87.04,Bronze
5848,2025-08-04,4,233.83,Silver
5849,2024-11-27,1,79.09,Bronze
5850,2025-01-26,4,114.48,Bronze
5851,2023-06-20,2,284.11,Silver
5852,2022-02-03,4,793.55,Gold
5853,2024-12-22,1,37.61,Bronze
5854,2024-10-26,2,29.19,Bronze
5855,2024-10-17,1,359.89,Silver
5856,2023-08-05,2,2.46,Bronze
5857,2022-01-05,3,257.62,Silver
5858,2025-04-19,3,23.1,Bronze
5859,2022-01-06,4,372.03,Silver
5860,2022-12-08,1,38.36,Bronze
5861,2023-01-14,1,166.8,Bronze
5862,2023-06-21,3,162.33,Bronze
5863,2024-04-15,3,332.14,Silver
5864,2025-07-12,4,21.84,Bronze
5865,2024-07-21,1,525.98,Silver
5866,2025-10-22,3,27.72,Bronze
5867,2022-03-20,1,269.89,SILVER
5868,2023-11-30,3,503.97,Silver
5869,2023-12-18,4,170.42,Bronze
5870,2025-02-04,1,54.17,Bronze
5871,2025-02-25,2,22.84,Bronze
5872,2023-12-17,1,277.41,Silver
5873,2025-04-02,1,6.24,Bronze
5874,2023-04-18,3,21.7,Bronze
5875,2023-10-04,4,41.01,Bronze
5876,2023-02-12,1,137.72,Bronze
5877,2025-06-27,1,129.63,Bronze
5878,2024-09-07,1,11.03,Bronze
5879,2022-10-14,1,30.13,Bronze
5880,2022-06-26,2,124.38,Bronze
5881,2019-01-01,4,358.36,Silver
5882,2025-06-06,3,36.94,Bronze
5883,2023-09-13,4,243.81,Silver
5884,2023-10-09,3,1104.26,Gold
5885,2024-06-19,3,128.3,Bronze
5886,2024-03-30,1,396.14,Silver
5887,2024-01-27,4,147.09,Bronze
5888,2024-04-04,1,129.38,Bronze
5889,2024-07-06,4,19.36,Bronze
5890,2023-11-08,2,820.78,Gold
5891,2023-04-14,3,586.72,Silver
5892,2023-02-28,3,80.16,Bronze
5893,2022-10-15,3,572.39,Silver
5894,2025-02-27,2,45.77,Bronze
5895,2025-07-10,3,51.49,Bronze
5896,2023-12-03,3,97.58,bronze
5897,2022-09-11,4,1182.96,Gold
5898,2023-09-13,1,133.31,Bronze
5899,2023-06-11,4,411.61,Silver
5900,2024-06-05,1,43.73,Bronze
5901,2024-09-02,2,3.34,Bronze
5902,2025-10-19,3,28.03,Bronze
5903,2025-09-08,3,97.24,Bronze
5904,2025-08-03,4,142.47,Bronze
5905,2025-02-24,4,19.89,Bronze
5906,2023-01-05,4,103.33,Bronze
5907,2023-02-05,3,96.14,Bronze
5908,2025-01-26,4,606.25,Silver
5909,2025-02-23,2,61.73,Bronze
5910,2023-03-15,4,147.36,Bronze
5911,2019-01-01,2,46.31,Bronze
5912,2024-12-12,1,128.63,Bronze
5913,2025-06-24,3,94.26,Bronze
5914,2025-12-30,3,0.34,Bronze
5915,2023-07-04,3,247.27,Silver
5916,2024-10-06,2,106.16,Bronze
5917,2024-11-03,4,63.9,Bronze
5918,2025-03-14,2,3.28,Bronze
5919,2024-09-05,3,192.98,bronze
5920,2024-02-26,4,306.3,Silver
5921,2025-03-09,3,300.41,Silver
5922,2025-04-24,3,447.58,silver
5923,2023-06-26,1,366.44,Silver
5924,2025-05-29,4,18.98,Bronze
5925,2025-03-14,2,128.7,Bronze
5926,2022-01-10,2,168.48,Bronze
5927,2025-10-24,3,8.13,Bronze
5928,2024-06-15,2,625.09,Silver
5929,2025-04-24,4,216.74,Silver
5930,2024-04-03,1,67.84,Bronze
5931,2025-08-05,2,11.74,Bronze
5932,2023-11-24,4,347.56,Silver
5933,2025-08-10,1,116.12,Bronze
5934,2022-03-11,3,51.29,Bronze
5935,2025-09-12,3,8.52,Bronze
5936,2025-08-12,1,12.86,Bronze
5937,2022-11-06,3,71.32,Bronze
5938,2025-05-07,1,156.31,Bronze
5939,2025-02-22,1,1.11,Bronze
5940,2023-05-20,3,938.75,Gold
5941,2025-01-13,4,66.29,Bronze
5942,2024-06-06,4,141.03,Bronze
5943,2022-10-25,4,101.08,Bronze
5944,2022-01-01,1,460.01,Silver
5945,2024-06-13,2,1084.21,Gold
5946,2025-07-30,2,462.71,Silver
5947,2025-08-02,3,21.65,Bronze
5948,2025-08-07,2,11.68,Bronze
5949,2023-10-24,3,75.99,Bronze
5950,2025-03-14,2,32.98,Bronze
5951,2025-10-06,4,18.78,Bronze
5952,2022-06-24,3,205.56,Silver
5953,2023-04-14,4,291.58,silver
5954,2024-12-11,3,65.06,Bronze
5955,2025-09-27,3,12.25,Bronze
5956,2025-05-04,4,6.13,Bronze
5957,2025-10-14,1,43.06,Bronze
5958,2022-03-22,1,147.77,Bronze
5959,2024-08-05,3,460.65,Silver
5960,2024-12-11,2,134.41,Bronze
5961,2024-01-13,1,116.93,Bronze
5962,2022-09-28,1,104.51,Bronze
5963,2025-01-07,3,48.74,Bronze
5964,2024-09-26,4,87.82,Bronze
5965,2025-06-07,4,78.02,Bronze
5966,2024-07-22,1,214.43,Silver
5967,2024-06-06,1,156.25,Bronze
5968,2025-05-11,1,63.08,Bronze
5969,2024-06-19,1,91.19,Bronze
5970,2022-04-10,4,204.68,Silver
5971,2025-05-16,1,37.32,Bronze
5972,2024-04-08,3,93.75,Bronze
5973,2024-08-27,4,282.35,Silver
5974,2025-03-28,4,83.35,Bronze
5975,2024-01-08,1,194.34,Bronze
5976,2022-07-23,1,675.32,Silver
5977,2023-01-14,3,4339.63,Platinum
5978,2024-02-13,3,1229.6,Gold
5979,2022-06-24,4,535.05,Silver
5980,2022-11-18,4,207.76,Silver
5981,2023-08-05,4,130.31,Bronze
5982,2024-11-26,4,42.46,Bronze
5983,2024-09-07,2,64.91,Bronze
5984,2025-02-03,1,42.47,Bronze
5985,2025-04-19,2,89.1,bronze
5986,2023-09-21,4,14.21,Bronze
5987,2024-05-29,3,1774.92,Gold
5988,2022-09-18,1,126.4,Bronze
5989,2022-02-10,4,487.05,Silver
5990,2023-05-04,4,460.93,Silver
5991,2022-07-20,4,146.93,Bronze
5992,2022-04-03,4,76.3,Bronze
5993,2022-10-20,1,55.3,Bronze
5994,2023-07-30,1,270.24,Silver
5995,2025-06-23,4,53.19,Bronze
5996,2025-03-18,1,57.37,Bronze
5997,2025-01-23,4,13.32,Bronze
5998,2024-03-13,4,508.41,Silver
5999,2023-05-17,2,471.82,Silver
6000,2024-06-07,1,,Bronze
6001,2023-06-02,2,618.58,Silver
6002,2024-07-26,2,60.06,Bronze
6003,2024-11-13,4,342.43,Silver
6004,2023-11-27,1,151.74,Bronze
6005,2024-07-13,1,20.48,Bronze
6006,2023-03-04,3,166.11,Bronze
6007,2025-01-23,1,5.17,Bronze
6008,2023-02-02,3,146.1,Bronze
6009,2025-08-04,3,8.26,Bronze
6010,2024-11-17,1,118.48,Bronze
6011,2022-09-13,4,82.39,BRONZE
6012,2024-12-30,2,7.24,Bronze
6013,2023-03-07,1,125.35,Bronze
6014,2023-10-25,4,714.49,Silver
6015,2024-04-08,1,272.64,Silver
6016,2022-06-01,1,30.11,Bronze
6017,2025-03-23,1,135.71,Bronze
6018,2024-04-12,3,55.46,Bronze
6019,2023-10-15,1,175.65,Bronze
6020,2024-05-06,1,255.97,Silver
6021,2023-12-04,3,14.75,Bronze
6022,2022-03-21,1,860.68,Gold
6023,2023-10-07,4,938.52,Gold
6024,2025-03-03,3,128.47,Bronze
6025,2024-04-17,3,287.22,Silver
6026,2025-06-25,4,16.17,Bronze
6027,2025-08-14,4,245.99,Silver
6028,2023-03-15,3,385.7,Silver
6029,2025-10-24,1,20.69,Bronze
6030,2023-07-14,4,171.7,Bronze
6031,2022-07-30,1,652.28,Silver
6032,2024-09-12,1,77.94,Bronze
6033,2022-07-02,1,286.86,Silver
6034,2025-02-03,2,20.7,Bronze
6035,2023-12-09,2,238.91,Silver
6036,2025-04-15,1,39.78,Bronze
6037,2023-08-06,4,1289.91,Gold
6038,2025-04-20,2,188.85,Bronze
6039,2023-12-31,2,136.14,Bronze
6040,2022-10-03,3,594.19,Silver
6041,2024-01-28,2,164.77,Bronze
6042,2023-05-05,2,67.11,Bronze
6043,2025-04-11,4,62.35,Bronze
6044,2024-02-02,1,43.02,Bronze
6045,2025-07-08,2,5.7,Bronze
6046,2024-04-10,1,11.93,Bronze
6047,2025-05-12,4,9.72,Bronze
6048,2023-08-13,4,198.34,Bronze
6049,2025-09-25,1,2.24,Bronze
6050,2022-04-15,1,284.76,Silver
6051,2025-04-04,3,5.1,Bronze
6052,2025-03-26,3,34.88,Bronze
6053,2025-08-30,1,39.64,Bronze
6054,2025-06-17,2,102.12,Bronze
6055,2025-04-27,1,65.75,Bronze
6056,2023-01-09,2,28.31,Bronze
6057,2025-05-30,1,101.02,Bronze
6058,2023-04-30,3,38.07,bronze
6059,2024-12-19,1,131.06,Bronze
6060,2025-07-26,1,19.91,Bronze
6061,2023-03-30,2,379.42,Silver
6062,2024-05-21,3,,Bronze
6063,2025-12-11,3,2.67,Bronze
6064,2025-06-08,1,31.76,Bronze
6065,2023-05-17,1,712.45,Silver
6066,2024-10-28,2,180.31,Bronze
6067,2025-06-10,4,95.79,Bronze
6068,2022-12-06,2,488.63,Silver
6069,2023-03-01,1,268.02,Silver
6070,2023-07-11,1,108.21,Bronze
6071,2025-04-21,1,70.27,Bronze
6072,2025-12-29,1,0.24,Bronze
6073,2024-04-20,2,105.75,Bronze
6074,2025-06-21,3,194.48,Bronze
6075,2024-08-27,1,546.45,Silver
6076,2024-12-30,3,34.44,Bronze
6077,2022-05-03,2,41.76,Bronze
6078,2022-08-24,2,557.73,Silver
6079,2022-04-27,1,249.21,Silver
6080,2024-08-31,4,124.33,Bronze
6081,2024-11-04,2,77.03,Bronze
6082,2024-03-09,3,71.04,Bronze
6083,2023-06-09,4,983.49,GOLD
6084,2025-12-28,1,0.39,Bronze
6085,2022-10-10,2,438.56,Silver
6086,2022-04-03,1,411.98,Silver
6087,2022-10-20,2,215.05,Silver
6088,2025-03-04,1,73.31,Bronze
6089,2022-05-03,3,1037.47,Gold
6090,2024-10-02,1,502.25,Silver
6091,2023-06-05,3,315.64,Silver
6092,2024-08-02,2,213.32,Silver
6093,2022-09-18,3,231.67,Silver
6094,2024-08-09,4,177.27,Bronze
6095,2024-05-13,2,115.67,Bronze
6096,2022-12-21,3,498.54,Silver
6097,2022-11-28,4,721.11,Silver
6098,2024-06-17,3,183.56,Bronze
6099,2024-04-30,2,73.88,Bronze
6100,2025-04-28,1,178.18,Bronze
6101,2022-11-02,1,201.77,Silver
6102,2024-02-11,1,46.45,Bronze
6103,2025-10-12,1,8.33,Bronze
6104,2024-12-21,3,326.39,Silver
6105,2023-03-12,1,180.34,Bronze
6106,2024-11-01,3,45.18,Bronze
6107,2022-02-10,1,439.77,Silver
6108,2022-09-18,3,477.89,Silver
6109,2024-06-07,3,149.22,Bronze
6110,2025-08-31,3,206.47,Silver
6111,2025-12-25,1,2.29,Bronze
6112,2024-02-18,2,404.85,Silver
6113,2024-01-14,4,161.12,Bronze
6114,2022-10-14,1,11.12,Bronze
6115,2022-01-10,3,135.88,Bronze
6116,2024-02-17,1,240.64,Silver
6117,2024-08-12,3,29.36,Bronze
6118,2023-01-16,2,481.63,Silver
6119,2022-08-14,1,211.63,Silver
6120,2022-02-07,1,377.25,Silver
6121,2022-08-19,1,403.09,Silver
6122,2024-09-17,4,76.64,Bronze
6123,2022-01-21,3,397.95,Silver
6124,2023-01-11,4,86.69,Bronze
6125,2024-04-21,3,271.5,Silver
6126,2025-01-21,1,116.3,Bronze
6127,2022-05-13,4,1118.65,Gold
6128,2023-11-08,3,424.76,Silver
6129,2023-06-30,3,176.87,Bronze
6130,2022-01-16,1,321.42,Silver
6131,2024-01-04,1,2286.32,Platinum
6132,2022-11-20,1,324.11,Silver
6133,2024-10-22,1,32.68,Bronze
6134,2024-08-14,1,298.08,Silver
6135,2025-05-09,1,34.85,Bronze
6136,2025-09-09,3,29.27,Bronze
6137,2025-04-10,4,96.83,Bronze
6138,2025-03-05,1,33.84,Bronze
6139,2024-07-05,4,674.33,Silver
6140,2025-08-25,1,3.16,Bronze
6141,2025-06-22,2,34.07,Bronze
6142,2025-12-08,1,6.38,Bronze
6143,2024-11-28,3,87.28,Bronze
6144,2023-03-09,4,311.69,Silver
6145,2024-08-10,3,708.08,Silver
6146,2025-10-29,2,169.19,Bronze
6147,2024-04-05,2,87.49,Bronze
6148,2023-05-05,4,229.63,Silver
6149,2025-06-12,2,34.43,Bronze
6150,2023-11-05,1,369.45,Silver
6151,2025-07-07,3,165.51,Bronze
6152,2022-05-28,3,11.59,Bronze
6153,2023-12-28,3,1674.79,Gold
6154,2025-07-30,3,102.77,Bronze
6155,2022-12-30,1,158.77,BRONZE
6156,2023-04-16,4,47.39,Bronze
6157,2025-09-23,4,6.67,Bronze
6158,2023-11-27,2,91.42,Bronze
6159,2025-11-26,4,0.38,Bronze
6160,2025-07-30,1,98.48,Bronze
6161,2022-12-16,1,166.19,Bronze
6162,2025-12-22,4,,Bronze
6163,2025-04-20,4,546.52,Silver
6164,2023-05-20,2,252.49,Silver
6165,2022-10-06,1,371.42,Silver
6166,2023-02-13,1,369.52,Silver
6167,2024-07-23,4,7.2,Bronze
6168,2024-09-18,4,67.93,Bronze
6169,2023-01-12,3,35.17,Bronze
6170,2023-09-27,4,99.71,Bronze
6171,2022-10-09,1,60.28,Bronze
6172,2024-11-30,1,,Silver
6173,2024-08-06,3,73.22,Bronze
6174,2025-07-12,1,9.28,Bronze
6175,2024-08-18,4,68.82,Bronze
6176,2023-03-21,4,373.56,Silver
6177,2023-08-11,3,109.88,Bronze
6178,2025-07-08,4,16.18,Bronze
6179,2024-08-27,4,58.53,Bronze
6180,2024-02-01,3,319.81,Silver
6181,2024-03-27,1,713.55,Silver
6182,2024-08-28,1,46.93,Bronze
6183,2023-05-02,4,173.34,Bronze
6184,2024-08-03,1,108.86,Bronze
6185,2023-02-03,4,48.11,Bronze
6186,2023-02-28,4,,Silver
6187,2024-01-03,4,115.29,Bronze
6188,2024-03-20,1,27.94,Bronze
6189,2024-01-29,4,39.06,Bronze
6190,2025-12-31,4,0.01,Bronze
6191,2023-09-05,3,31.45,Bronze
6192,2022-05-16,1,150.01,Bronze
6193,2025-05-17,3,4.18,Bronze
6194,2023-08-12,1,249.35,Silver
6195,2025-10-10,1,1.13,Bronze
6196,2024-10-09,3,28.48,Bronze
6197,2023-07-15,2,371.0,Silver
6198,2023-09-17,3,349.68,Silver
6199,2025-06-27,1,62.95,Bronze
6200,2024-10-01,3,209.0,Silver
6201,2025-09-20,4,20.79,Bronze
6202,2025-05-22,2,189.14,Bronze
6203,2023-09-30,3,,Bronze
6204,2023-08-17,4,126.16,Bronze
6205,2024-04-09,2,153.24,Bronze
6206,2022-08-22,4,444.52,Silver
6207,2024-12-29,4,196.37,Bronze
6208,2023-03-02,4,533.79,Silver
6209,2023-05-25,1,241.85,Silver
6210,2022-12-13,1,,platinum
6211,2025-02-03,4,3.91,Bronze
6212,2023-09-28,1,510.17,Silver
6213,2023-07-26,4,14.77,Bronze
6214,2022-12-05,1,68.26,Bronze
6215,2025-03-23,3,212.27,Silver
6216,2025-04-26,1,64.0,Bronze
6217,2023-11-05,4,64.66,Bronze
6218,2023-01-23,1,1495.4,Gold
6219,2022-03-19,4,152.64,Bronze
6220,2022-06-04,3,152.19,Bronze
6221,2022-04-03,1,3484.47,Platinum
6222,2024-08-09,1,,Bronze
6223,2025-12-29,4,0.23,Bronze
6224,2024-08-12,1,12.36,Bronze
6225,2024-08-05,1,33.23,Bronze
6226,2024-08-13,1,138.83,Bronze
6227,2024-06-22,4,296.49,silver
6228,2022-04-28,2,18.97,Bronze
6229,2025-09-20,1,14.56,Bronze
6230,2025-06-03,2,42.76,Bronze
6231,2022-03-06,2,297.2,Silver
6232,2025-02-09,3,537.56,Silver
6233,2024-02-23,3,12.01,Bronze
6234,2025-05-09,4,361.22,Silver
6235,2024-12-16,3,5.24,Bronze
6236,2024-05-26,1,33.29,Bronze
6237,2025-06-30,2,272.68,SILVER
6238,2022-05-29,4,67.29,Bronze
6239,2024-10-18,1,605.28,Silver
6240,2022-08-14,3,569.7,Silver
6241,2024-11-11,1,1.53,Bronze
6242,2023-02-27,1,623.31,Silver
6243,2022-07-17,3,980.24,Gold
6244,2024-09-04,4,17.11,Bronze
6245,2024-08-24,2,34.08,Bronze
6246,2025-03-22,1,41.2,Bronze
6247,2023-04-05,1,60.32,Bronze
6248,2024-01-08,3,81.69,Bronze
6249,2022-08-02,3,413.66,Silver
6250,2025-09-29,4,37.51,Bronze
6251,2024-12-27,3,65.39,Bronze
6252,2024-04-03,4,16.41,Bronze
6253,2025-02-23,3,141.39,BRONZE
6254,2023-08-04,2,97.06,Bronze
6255,2024-12-07,3,22.22,Bronze
6256,2024-09-22,3,325.28,Silver
6257,2025-03-15,1,9.47,Bronze
6258,2022-02-04,3,833.56,Gold
6259,2025-12-06,4,1.35,Bronze
6260,2024-04-08,1,1585.11,Gold
6261,2023-03-28,3,202.19,Silver
6262,2025-01-30,1,227.75,Silver
6263,2024-09-06,1,50.16,Bronze
6264,2024-01-22,3,553.73,Silver
6265,2025-08-09,1,12.36,Bronze
6266,2025-05-11,2,60.93,Bronze
6267,2023-07-15,4,49.98,Bronze
6268,2023-11-12,2,1630.61,Gold
6269,2025-08-24,3,26.35,Bronze
6270,2023-09-11,3,287.84,Silver
6271,2024-12-13,1,591.13,Silver
6272,2024-08-04,3,107.13,Bronze
6273,2025-09-08,1,0.79,Bronze
6274,2022-02-13,1,136.77,Bronze
6275,2022-08-11,4,457.79,Silver
6276,2025-02-15,2,21.36,Bronze
6277,2023-11-03,1,82.32,Bronze
6278,2024-01-13,2,114.21,Bronze
6279,2023-01-15,1,290.5,Silver
6280,2022-08-20,2,466.93,SILVER
6281,2024-11-28,1,23.52,Bronze
6282,2025-01-07,2,2.01,Bronze
6283,2025-09-03,4,11.53,Bronze
6284,2023-11-12,4,67.6,Bronze
6285,2024-11-23,3,179.67,Bronze
6286,2022-08-16,4,318.73,Silver
6287,2024-05-27,1,237.62,Silver
6288,2024-12-02,1,0.34,Bronze
6289,2024-08-12,4,118.92,Bronze
6290,2023-03-23,4,97.9,Bronze
6291,2024-06-24,3,290.81,Silver
6292,2023-04-05,4,524.23,Silver
6293,2024-07-20,2,315.38,Silver
6294,2024-10-18,3,226.94,Silver
6295,2023-02-22,3,70.73,Bronze
6296,2024-09-16,1,3.67,Bronze
6297,2022-07-24,4,434.43,Silver
6298,2023-04-09,1,11.72,Bronze
6299,2025-05-09,2,65.39,Bronze
6300,2022-07-18,2,218.6,Silver
6301,2022-07-27,1,516.65,Silver
6302,2024-02-08,1,205.56,Silver
6303,2022-09-30,2,316.01,Silver
6304,2024-12-29,4,138.32,Bronze
6305,2025-03-13,3,9.32,Bronze
6306,2025-07-11,3,61.41,Bronze
6307,2024-03-04,1,29.15,Bronze
6308,2025-02-25,3,100.27,Bronze
6309,2025-11-26,3,1.18,bronze
6310,2023-03-17,3,183.84,Bronze
6311,2025-06-13,1,285.84,Silver
6312,2022-01-23,3,473.41,Silver
6313,2025-01-01,4,59.11,Bronze
6314,2025-06-20,3,132.84,Bronze
6315,2024-05-25,4,192.94,Bronze
6316,2022-11-22,4,202.94,Silver
6317,2023-08-16,2,69.05,Bronze
6318,2024-09-08,3,423.77,Silver
6319,2023-08-21,1,439.72,Silver
6320,2024-10-11,3,24.38,Bronze
6321,2024-09-28,1,4.83,Bronze
6322,2025-10-20,1,81.7,Bronze
6323,2025-06-17,3,368.92,silver
6324,2022-08-08,3,361.67,Silver
6325,2025-11-13,2,11.05,Bronze
6326,2025-10-24,1,4.31,Bronze
6327,2023-04-21,3,,Bronze
6328,2023-01-16,2,92.82,Bronze
6329,2025-10-23,4,13.98,Bronze
6330,2025-05-23,1,38.24,Bronze
6331,2023-05-11,2,56.85,Bronze
6332,2025-10-29,3,3.03,Bronze
6333,2025-06-07,1,158.67,Bronze
6334,2025-04-21,3,162.02,Bronze
6335,2024-02-04,1,107.77,Bronze
6336,2022-07-24,3,6309.36,Platinum
6337,2024-05-13,4,640.88,Silver
6338,2022-03-19,4,42.33,Bronze
6339,2025-03-22,1,41.52,Bronze
6340,2023-10-07,4,763.52,Gold
6341,2023-10-13,4,336.42,Silver
6342,2025-10-03,1,2.49,Bronze
6343,2023-12-30,3,2255.39,Platinum
6344,2023-12-06,1,14.68,Bronze
6345,2025-01-02,4,149.41,Bronze
6346,2024-06-30,2,273.19,Silver
6347,2025-12-22,3,2.25,Bronze
6348,2022-01-28,3,270.93,Silver
6349,2024-12-18,2,12.24,Bronze
6350,2023-11-29,1,214.49,Silver
6351,2023-02-06,1,,Bronze
6352,2025-11-13,4,60.42,Bronze
6353,2023-06-26,3,238.0,Silver
6354,2022-08-18,1,327.66,Silver
6355,2022-01-27,3,88.13,Bronze
6356,2022-01-31,1,191.02,Bronze
6357,2025-09-08,1,25.78,Bronze
6358,2025-05-29,3,10.08,Bronze
6359,2023-12-12,4,76.52,Bronze
6360,2024-08-04,3,55.29,Bronze
6361,2024-10-09,3,272.71,Silver
6362,2024-10-25,1,14.52,Bronze
6363,2025-12-01,3,,Bronze
6364,2022-02-18,4,679.64,Silver
6365,2024-04-11,3,429.18,Silver
6366,2022-04-12,1,166.76,Bronze
6367,2022-07-14,2,358.68,Silver
6368,2022-02-10,1,34.03,Bronze
6369,2024-05-14,1,1149.46,Gold
6370,2025-06-04,4,15.75,Bronze
6371,2024-01-12,1,288.05,Silver
6372,2022-11-29,1,578.69,Silver
6373,2023-10-05,4,157.66,Bronze
6374,2025-05-27,2,16.28,Bronze
6375,2024-07-17,3,124.57,Bronze
6376,2023-11-08,1,94.0,Bronze
6377,2025-12-22,3,4.13,Bronze
6378,2024-04-17,4,80.87,bronze
6379,2022-01-12,1,392.27,Silver
6380,2022-03-25,2,630.39,Silver
6381,2023-10-03,1,141.2,Bronze
6382,2025-01-31,4,96.18,Bronze
6383,2025-11-04,2,8.75,Bronze
6384,2025-09-25,3,47.31,Bronze
6385,2025-12-01,3,1.47,Bronze
6386,2024-07-14,3,222.75,Silver
6387,2024-12-16,3,23.54,Bronze
6388,2024-10-14,4,71.29,Bronze
6389,2023-02-15,3,363.62,Silver
6390,2024-04-05,2,171.27,Bronze
6391,2024-01-24,1,472.1,Silver
6392,2025-05-28,1,5.04,Bronze
6393,2022-12-09,2,274.07,Silver
6394,2023-06-16,3,3.35,Bronze
6395,2024-05-26,3,,Bronze
6396,2022-06-09,1,60.57,Bronze
6397,2022-10-07,2,490.11,Silver
6398,2022-10-07,4,76.94,Bronze
6399,2022-10-21,3,1814.17,Gold
6400,2024-02-02,3,230.69,Silver
6401,2022-12-23,2,453.39,Silver
6402,2025-02-09,4,126.57,Bronze
6403,2025-03-12,1,38.52,Bronze
6404,2023-05-07,2,192.45,Bronze
6405,2023-07-15,4,34.23,Bronze
6406,2023-09-21,1,452.18,Silver
6407,2025-04-07,2,42.96,Bronze
6408,2022-03-05,2,777.67,Gold
6409,2025-07-29,2,2.61,Bronze
6410,2024-08-29,1,240.14,Silver
6411,2024-11-10,1,5.49,Bronze
6412,2024-12-31,1,121.0,Bronze
6413,,4,34.94,Bronze
6414,2026-06-01,3,12.48,Bronze
6415,2023-02-26,3,454.95,Silver
6416,2024-03-29,4,17.65,Bronze
6417,2024-09-22,3,335.96,Silver
6418,2023-05-07,3,413.45,Silver
6419,2024-09-17,2,88.44,Bronze
6420,2023-02-11,3,1302.41,Gold
6421,2025-03-13,1,76.83,Bronze
6422,2023-07-25,2,81.15,Bronze
6423,2025-05-11,4,102.22,Bronze
6424,2024-10-04,1,95.22,Bronze
6425,2025-08-25,3,,Bronze
6426,2024-12-26,3,,Bronze
6427,2024-01-26,4,49.84,Bronze
6428,2024-08-05,1,1131.35,Gold
6429,2024-12-27,3,271.08,Silver
6430,2024-02-07,1,17.93,BRONZE
6431,2024-11-06,4,11.91,Bronze
6432,2025-03-31,1,629.28,Silver
6433,2022-12-07,2,115.14,Bronze
6434,2023-02-11,1,121.24,Bronze
6435,2023-08-22,4,938.34,Gold
6436,2025-05-29,1,13.54,Bronze
6437,2022-07-19,1,250.48,Silver
6438,2025-07-21,2,21.68,Bronze
6439,2024-10-22,2,92.29,Bronze
6440,2022-12-01,3,1151.44,Gold
6441,2024-12-29,1,85.32,Bronze
6442,2025-10-12,1,28.76,Bronze
6443,2025-05-18,4,24.19,Bronze
6444,2024-11-29,1,23.86,Bronze
6445,2024-02-14,3,67.79,BRONZE
6446,2024-04-01,1,268.81,Silver
6447,2025-01-04,1,53.52,Bronze
6448,2022-11-23,1,1074.12,Gold
6449,2025-06-04,4,101.68,Bronze
6450,2024-02-09,4,149.0,Bronze
6451,2025-07-19,1,250.99,Silver
6452,2024-02-15,1,225.93,Silver
6453,2022-05-15,1,95.23,Bronze
6454,2023-06-30,3,221.53,Silver
6455,2024-10-12,1,75.28,Bronze
6456,2025-07-20,2,26.14,Bronze
6457,2023-11-07,4,213.35,Silver
6458,2022-03-01,3,751.92,Gold
6459,2024-11-08,4,105.87,Bronze
6460,2025-11-01,1,11.85,Bronze
