po_id,vendor_id,store_id,product_id,order_date,quantity_ordered,total_cost,expected_delivery_date
2692,7,4,413,2022-12-25,61,1602.3,2022-12-29
2693,46,3,60,2024-06-11,63,7170.02,2024-06-26
2694,32,4,398,2022-02-03,31,894.52,2022-02-22
2695,21,4,300,2025-08-17,42,1443.62,2025-09-03
2696,25,3,369,2025-05-07,84,1273.36,2025-05-17
2697,38,3,196,2022-01-14,21,929.67,2022-01-26
2698,22,1,63,2022-06-07,68,5635.33,2022-06-10
2699,27,1,336,2023-12-17,14,792.61,2023-12-31
2700,3,2,83,2023-13-05,26,427.35,2025-06-24
2701,22,4,426,2022-04-11,59,2980.0,2022-04-13
2702,38,1,322,2022-10-02,96,2365.89,2022-10-15
2703,20,3,414,2024-08-24,71,7431.46,2024-08-29
2704,19,3,289,2025-06-01,12,420.01,2025-06-10
2705,1,2,382,2025-06-12,88,9128.1,2025-06-23
2706,26,1,350,2023-04-07,55,3024.99,2023-04-24
2707,9,1,44,2024-08-05,119,29260.21,2024-08-11
2708,41,4,247,2022-04-06,79,1006.28,2022-04-15
2709,7,2,268,2024-04-27,127,22105.5,2024-05-04
2710,18,2,187,2025-12-18,29,312.1,2025-12-23
2711,15,2,162,2025-03-23,70,1234.03,2025-03-31
2712,34,1,313,2023-09-13,86,20631.32,2023-09-21
2713,47,1,287,2025-03-08,40,7190.14,2025-03-27
2714,31,4,402,2024-11-10,90,4810.5,2024-11-18
2715,5,4,413,2024-09-19,91,2542.34,2024-10-07
2716,2,4,34,2022-11-07,57,1648.23,2022-11-09
2717,3,1,393,2025-08-29,74,2096.15,2025-09-10
2718,20,3,340,2023-07-08,50,,2023-07-16
2719,40,1,248,2024-01-11,50,2967.69,2024-01-27
2720,7,3,187,2024-06-27,93,924.87,2024-07-01
2721,8,2,458,2022-12-18,29,908.38,2022-12-28
2722,48,1,221,2024-01-25,144,1998.08,2024-01-28
2723,25,2,74,2023-06-08,43,1512.64,2023-06-22
2724,3,4,193,2024-08-13,64,1832.43,2024-08-29
2725,41,1,308,2024-07-07,120,3884.0,2024-07-19
2726,37,4,471,2022-12-23,121,2716.32,2023-01-04
2727,10,3,205,2024-08-27,131,7449.72,2024-09-06
2728,45,4,483,2023-01-16,41,1904.3,2023-01-22
2729,4,1,336,2023-08-19,45,2418.95,2023-08-29
2730,20,3,182,2022-07-02,98,211.54,2022-07-07
2731,34,3,421,2024-03-04,75,1614.96,2024-03-16
2732,42,3,209,2025-04-17,63,732.36,2025-04-30
2733,38,1,463,2024-11-14,97,586.43,2024-11-26
2734,27,1,319,2022-12-16,63,916.87,2022-12-31
2735,34,4,419,2024-11-11,56,144.47,2024-11-22
2736,2,4,380,2023-04-13,59,1884.24,2023-04-15
2737,32,1,454,2024-01-16,27,962.72,2024-01-21
2738,15,4,411,2025-05-08,103,1139.6,2025-05-18
2739,10,1,144,2024-02-22,79,794.36,2024-03-07
2740,46,3,440,2022-04-17,53,1428.33,2022-05-03
2741,11,1,241,2024-09-23,20,586.68,2024-09-26
2742,30,4,187,2023-03-04,57,574.22,2023-03-20
2743,22,3,371,2023-06-29,32,3591.09,2023-07-03
2744,28,2,268,2022-07-12,120,22546.28,2022-07-23
2745,22,4,413,2022-12-13,72,1965.82,2022-12-18
2746,47,1,193,2025-01-18,112,3175.44,2025-02-03
2747,24,3,207,2025-12-03,37,1624.24,2025-12-21
2748,46,4,386,2025-07-18,29,686.96,2025-08-03
2749,10,3,422,2023-07-10,22,783.37,2023-08-02
2750,17,1,124,2025-03-09,27,5617.26,2025-03-18
2751,38,1,352,2022-06-27,27,822.65,2022-07-10
2752,17,1,410,2023-12-06,38,487.15,2023-12-16
2753,36,1,91,2024-10-20,54,804.27,2024-10-28
2754,38,3,187,2025-02-23,42,461.14,2025-03-07
2755,48,1,410,2023-04-01,33,404.02,2023-04-04
2756,49,2,222,2022-04-11,61,560.39,2022-04-18
2757,11,3,177,2024-06-21,38,1361.07,2024-06-24
2758,12,2,418,2025-04-17,25,274.91,2025-05-01
2759,3,1,260,2025-07-26,124,5711.91,2025-08-07
2760,1,2,219,2024-08-29,139,24009.19,2024-09-08
2761,27,1,384,2024-09-02,59,554.59,2024-09-17
2762,43,4,474,2025-10-13,48,1062.78,2025-10-19
2763,8,4,418,2023-03-13,25,277.21,2023-04-05
2764,12,1,165,2024-02-12,30,328.21,2024-02-29
2765,37,4,422,2022-01-04,44,1510.5,2022-01-17
2766,33,3,399,2023-01-03,74,798.54,2023-01-06
2767,22,2,240,2023-10-17,97,5126.48,2023-10-19
2768,46,1,453,2023-12-15,111,10786.71,2023-12-29
2769,20,2,83,2022-07-28,22,367.38,2022-08-02
2770,10,1,258,2022-03-26,55,754.95,2022-04-18
2771,16,4,500,2022-12-27,150,1671.38,2023-01-01
2772,39,2,279,2025-04-22,38,3747.95,2025-05-01
2773,25,1,319,2023-06-26,45,635.67,2023-07-10
2774,6,3,419,2024-05-20,51,129.46,2024-05-30
2775,39,3,350,2023-02-07,137,7456.16,2023-02-18
2776,38,4,168,2022-08-14,109,895.11,2022-08-28
2777,20,3,124,2024-08-24,67,14165.42,2024-08-30
2778,37,1,337,2025-07-15,118,3354.92,2025-07-24
2779,39,2,277,2025-11-29,54,9249.41,2025-12-10
2780,13,4,66,2025-08-22,104,935.58,2025-08-29
2780,13,4,66,2025-08-22,104,935.58,2025-08-29
2781,1,3,145,2024-08-07,102,2846.47,2024-08-20
2782,42,4,398,2024-11-20,42,1202.57,2024-12-03
2783,28,4,115,2025-11-01,22,211.97,2025-11-12
2784,13,2,168,2023-02-15,73,620.23,2023-02-20
2785,7,3,402,2024-05-29,85,4322.05,2024-06-06
2786,30,4,180,2023-10-04,22,842.89,2023-10-22
2787,18,1,235,2022-02-15,26,53.83,2022-02-24
2788,19,1,97,2025-08-01,46,2387.57,2025-08-11
2789,39,4,453,2024-06-09,67,6873.1,2024-06-15
2790,41,4,376,2024-11-07,40,1336.81,2024-11-17
2791,12,2,405,2022-06-28,53,880.17,2022-07-10
2792,5,1,114,2023-11-01,94,4591.06,2023-11-05
2793,14,4,148,2023-11-25,60,11014.75,2023-11-30
2794,47,2,433,2023-10-22,153,4106.52,2023-11-11
2795,20,3,352,2024-01-24,36,1066.3,2024-01-27
2796,1,3,399,2023-08-08,150,1515.86,2023-08-17
2797,4,2,82,2022-06-04,27,802.24,2022-06-14
2798,20,4,187,2022-07-16,163,1717.39,2022-07-22
2799,44,4,215,2024-05-18,91,5244.94,2024-06-06
2800,40,3,15,2024-12-09,66,3111.14,2024-12-16
2801,1,4,163,2022-01-30,91,2158.41,2022-02-07
2802,33,1,170,2023-12-06,36,737.95,2023-12-11
2803,31,3,49,2022-03-25,31,2471.02,2022-04-01
2804,6,1,187,2022-06-30,17,172.24,2022-07-23
2805,2,3,5,2023-10-07,41,1290.95,2023-10-11
2806,48,2,165,2025-04-27,134,1447.14,2025-05-02
2807,46,2,497,2023-12-07,35,1412.51,2023-12-25
2808,12,1,452,2025-08-12,69,1088.86,2025-08-27
2809,44,1,317,2022-11-18,100,843.79,2022-12-06
2810,13,4,119,2024-06-30,28,1149.84,2024-07-09
2811,28,2,451,2025-03-26,115,5095.7,2025-04-06
2812,23,3,122,2025-01-28,43,3581.97,2025-02-07
2813,10,4,322,2025-09-23,111,2674.49,2025-10-08
2814,17,2,268,2024-01-05,72,12958.88,2024-01-14
2815,11,3,298,2025-09-02,22,439.77,2025-09-06
2816,48,1,257,2022-09-10,57,855.51,2022-09-16
2817,44,1,145,2023-10-25,102,3082.82,2023-11-10
2818,29,3,23,2022-04-15,40,333.41,2022-04-21
2819,25,2,340,2025-02-03,54,636.38,2025-02-15
2820,34,2,192,2024-04-19,53,6510.1,2024-04-29
2821,36,1,399,2025-09-21,141,1545.35,2025-09-26
2822,37,1,142,2023-04-11,42,2059.59,2023-04-20
2823,18,3,496,2023-03-27,31,622.13,2023-04-05
2824,48,1,269,2024-01-16,92,1158.65,2024-01-20
2825,40,4,40,2023-12-01,50,4711.16,2023-12-09
2826,25,1,66,2025-12-16,67,645.48,2025-12-27
2827,46,2,413,2024-09-09,39,1072.21,2024-09-27
2828,40,1,57,2025-10-14,60,1554.29,2025-10-20
2829,43,3,220,2023-01-17,34,976.08,2023-01-26
2830,28,1,148,2024-07-13,31,5724.65,2024-07-21
2831,31,4,187,2023-07-04,31,340.59,2023-07-16
2832,50,2,148,2023-04-26,91,15743.77,2023-05-08
2833,12,1,135,2023-11-11,119,876.77,2023-11-23
2834,35,1,187,2022-02-24,48,526.37,2022-03-07
2835,7,1,79,2024-01-29,104,1460.62,2024-02-01
2836,7,4,458,2024-10-07,28,908.81,2024-10-15
2837,9,3,211,2023-08-25,111,2467.75,2023-09-04
2838,8,4,139,2022-10-29,191,3374.59,2022-11-21
2839,35,4,178,2024-07-15,106,11038.68,2024-07-27
2840,8,4,341,2025-10-19,19,701.35,2025-10-31
2841,15,4,463,2022-06-07,55,335.22,2022-06-19
2842,23,2,17,2022-07-27,80,186.19,2022-08-01
2843,28,4,421,2023-08-27,33,682.76,2023-09-03
2844,26,1,103,2022-04-14,105,21595.99,2022-04-28
2845,48,3,124,2023-09-19,65,13993.58,2023-09-27
2846,4,1,292,2025-11-30,28,1328.42,2025-12-07
2847,27,4,74,2024-05-04,44,1557.1,2024-05-16
2848,3,2,479,2024-10-21,147,3890.27,2024-11-02
2849,4,1,291,2022-02-11,55,8741.48,2022-02-28
2850,10,1,273,2024-10-07,78,7292.33,2024-10-18
2851,26,1,322,2025-05-19,78,1923.27,2025-05-31
2852,9,1,387,2024-02-24,54,4460.2,2024-03-02
2853,13,1,190,2024-04-12,53,5908.28,2024-04-18
2854,39,4,208,2024-11-14,36,2793.09,2024-11-23
2855,40,4,413,2022-04-04,50,1334.2,2022-04-10
2856,17,4,187,2023-12-14,92,971.92,2023-12-23
2857,20,1,192,2022-09-28,74,8440.11,2022-10-04
2858,10,1,222,2025-07-13,199,1712.73,2025-07-28
2859,37,1,433,2022-11-21,48,1328.17,2022-12-02
2860,15,4,384,2024-08-01,200,1816.54,2024-08-09
2861,21,1,16,2022-10-23,41,497.56,2022-11-06
2862,24,1,207,2022-12-22,35,1500.81,2023-01-01
2863,11,1,87,2022-11-02,81,9526.03,2022-11-10
2864,49,4,170,2023-12-05,37,718.46,2023-12-12
2865,46,3,433,2022-10-20,45,1269.44,2022-11-05
2866,7,2,452,2025-05-18,56,875.4,2025-06-05
2867,46,1,304,2023-03-11,42,563.05,2023-03-29
2868,12,2,209,2024-03-29,120,1330.11,2024-04-23
2869,27,1,241,2024-11-10,26,746.98,2024-11-20
2870,3,4,451,2023-05-28,66,2834.09,2023-06-10
2871,20,3,478,2024-10-15,73,15072.17,2024-10-21
2872,42,2,207,2023-12-04,28,1226.21,2023-12-13
2873,1,2,479,2024-01-18,58,1538.1,2024-01-26
2874,17,4,51,2022-08-18,109,9165.88,2022-08-26
2875,40,4,292,2023-11-30,87,3804.53,2023-12-03
2876,26,4,415,2022-07-18,73,1594.0,2022-08-20
2877,17,3,268,2024-01-22,115,19881.1,2024-01-30
2878,38,2,119,2023-11-07,17,703.03,2023-11-18
2879,36,3,159,2025-01-28,6,206.33,2025-02-06
2880,28,3,132,2024-07-12,50,4562.33,2024-07-23
2881,36,1,74,2024-11-27,19,656.96,2024-12-02
2882,34,4,421,2025-07-29,87,1720.53,2025-08-07
2883,48,4,430,2022-11-12,44,5305.03,2022-11-19
2884,14,3,421,2023-04-07,40,847.81,2023-04-08
2885,40,1,53,2024-03-03,98,8089.21,2024-03-10
2886,13,3,451,2023-10-23,111,4636.95,2023-10-31
2887,19,3,319,2023-07-30,102,1373.47,2023-08-06
2888,39,3,87,2022-08-28,64,7640.74,2022-09-06
2889,41,2,250,2025-01-29,64,553.25,2025-02-07
2890,6,4,419,2023-02-22,106,279.19,2023-03-05
2891,9,1,336,2022-03-12,33,1786.23,2022-03-28
2892,9,2,110,2023-09-13,12,371.64,2023-09-19
2893,37,1,437,2023-08-25,119,2037.46,2023-09-04
2894,23,2,268,2025-08-23,32,5899.75,2025-09-02
2895,1,3,453,2024-11-04,66,6495.28,2024-11-13
2896,35,3,248,2025-04-19,88,4948.61,2025-04-29
2897,41,1,380,2025-10-06,32,1040.64,2025-10-18
2898,1,1,316,2025-05-16,39,2087.52,2025-05-29
2899,32,1,304,2022-07-16,125,1720.76,2022-07-22
2900,11,1,254,2022-11-25,41,2124.53,2022-12-02
2901,10,4,97,2022-05-08,25,1247.21,2022-05-20
2902,20,3,232,2024-02-16,43,1937.0,2024-02-21
2903,22,1,248,2022-06-06,32,1899.65,2022-06-08
2904,15,4,222,2024-05-23,98,856.81,2024-06-03
2905,13,4,444,2023-08-18,45,3684.87,2023-08-27
2906,46,1,388,2025-12-05,106,1386.9,2025-12-23
2907,19,3,26,2022-11-23,6,128.89,2022-12-01
2908,43,2,132,2023-06-14,49,4442.1,2023-06-22
2909,8,1,109,2023-01-13,33,935.21,2023-01-24
2910,5,1,246,2025-06-05,47,599.68,2025-06-13
2911,20,1,40,2024-05-02,17,,2024-05-15
2912,19,1,23,2022-08-10,29,234.82,2022-08-20
2913,25,2,336,2022-05-05,63,3480.18,2022-05-15
2914,45,1,460,2024-09-07,121,1650.52,2024-09-15
2915,36,2,419,2024-03-17,55,141.29,2024-03-26
2916,28,2,119,2025-04-06,57,2321.98,2025-04-12
2917,16,1,34,2022-05-17,32,984.74,2022-05-25
2918,46,2,145,2025-08-29,131,3718.93,2025-09-14
2919,48,4,458,2023-03-20,30,953.91,2023-03-23
2920,5,4,430,2025-08-29,36,4369.29,2025-09-04
2921,43,4,451,2025-04-01,26,1174.56,2025-04-10
2922,15,3,226,2024-06-19,63,2437.85,2024-07-01
2923,22,2,246,2025-07-15,54,665.05,2025-07-16
2924,25,2,34,2025-09-14,27,808.7,2025-09-23
2925,8,2,209,2024-02-29,101,1116.75,2024-03-11
2926,5,4,421,2023-11-07,68,1389.26,2023-11-16
2927,41,1,288,2024-07-14,139,1086.03,2024-07-24
2928,29,3,200,2023-10-11,35,1058.43,2023-10-19
2929,41,3,224,2022-02-04,27,429.05,2022-02-11
2930,35,3,413,2024-09-14,35,932.12,2024-09-25
2931,34,4,51,2022-09-15,50,4400.14,2022-09-24
2932,2,4,94,2024-08-21,37,1014.31,2024-08-23
2933,26,3,248,2024-10-20,78,4826.98,2024-11-03
2934,4,2,441,2023-07-26,16,597.11,2023-08-05
2935,11,1,408,2023-07-26,67,1769.35,2023-08-02
2936,30,3,380,2023-01-03,34,1088.68,2023-01-21
2937,26,2,485,2024-11-04,46,8865.89,2024-11-19
2938,48,4,187,2022-08-07,53,575.3,2022-08-10
2939,9,1,140,2022-04-17,36,1256.28,2022-04-23
2940,41,1,452,2025-02-25,58,892.96,2025-03-06
2941,36,4,411,2025-01-05,65,702.27,2025-01-13
2942,48,4,113,2023-10-20,42,1579.62,2023-10-23
2943,23,3,496,2025-10-15,47,929.95,2025-10-20
2944,39,1,322,2023-12-01,175,4287.06,2023-12-12
2945,43,3,124,2025-09-25,76,16079.68,2025-10-09
2946,19,4,97,2025-02-18,25,1211.69,2025-02-25
2947,41,4,494,2023-03-01,157,999.32,2023-03-22
2948,20,4,248,2025-06-02,182,10566.1,2025-06-07
2949,38,1,47,2024-03-25,61,203.2,2024-04-04
2950,34,4,231,2025-02-19,77,172.45,2025-03-03
2951,5,4,419,2023-10-28,30,75.98,2023-11-01
2952,47,2,413,2025-04-02,69,1849.81,2025-04-23
2953,7,4,281,2023-06-04,151,6871.93,2023-06-10
2954,17,2,36,2025-05-08,69,3949.77,2025-05-16
2955,44,1,78,2022-10-06,49,1258.32,2022-10-25
2956,9,1,74,2023-11-10,31,1025.73,2023-11-17
2957,19,1,74,2022-12-04,18,616.47,2022-12-13
2958,9,1,74,2025-09-14,46,1582.65,2025-09-25
2959,44,1,421,2022-10-24,46,965.66,2022-11-16
2960,25,1,232,2022-11-12,56,2399.22,2022-11-24
2961,5,3,152,2024-04-11,53,1607.12,2024-04-19
2962,20,4,302,2022-02-05,55,2767.18,2022-02-13
2963,5,1,78,2024-03-25,36,922.49,2024-03-29
2964,18,3,171,2025-09-19,41,4315.45,2025-09-28
2965,48,3,157,2025-03-07,41,495.44,2025-03-11
2966,25,2,159,2025-08-02,11,378.55,2025-08-13
2967,39,2,363,2025-11-21,76,4282.28,2025-11-28
2968,19,1,241,2024-02-13,53,1492.35,2024-03-05
2969,34,3,347,2022-07-06,86,4263.32,2022-07-19
2970,34,1,178,2022-07-09,55,5564.47,2022-07-21
2971,41,3,278,2022-08-16,129,1325.62,2022-08-26
2972,29,3,262,2025-10-10,39,568.91,2025-10-17
2973,38,1,115,2024-08-24,100,1002.63,2024-09-06
2974,29,1,22,2022-07-28,107,1511.5,2022-08-04
2975,26,2,103,2024-07-14,35,7236.6,2024-07-27
2976,48,3,421,2022-11-15,27,538.58,2022-11-20
2977,14,1,279,2025-03-16,55,5264.98,2025-03-21
2978,19,1,380,2023-11-26,16,523.99,2023-12-03
2979,45,1,224,2023-07-02,81,1354.0,2023-07-11
2980,31,4,98,2023-08-08,66,1508.34,2023-08-16
2981,10,3,324,2025-11-29,76,8324.64,2025-12-12
2982,9,4,459,2022-02-25,6,224.79,2022-03-05
2983,3,3,463,2024-10-08,109,673.95,2024-10-20
2984,12,4,207,2025-03-27,54,2306.61,2025-04-10
2985,21,1,28,2024-09-17,90,1649.97,2024-09-30
2986,36,1,182,2025-11-25,153,326.72,2025-11-30
2987,14,1,252,2025-06-13,101,3878.02,2025-06-17
2988,20,3,240,2024-02-11,6,318.81,2024-02-16
2989,24,1,460,2023-03-22,70,995.28,2023-03-31
2990,9,4,472,2025-11-07,53,1170.86,2025-11-18
2991,10,2,334,2022-12-19,86,3808.14,2022-12-30
2992,38,4,76,2024-11-29,102,4512.08,2024-12-09
2993,47,1,409,2025-04-24,83,1807.23,2025-05-12
2994,35,3,419,2022-08-11,61,148.59,2022-08-21
2995,10,1,318,2022-04-14,116,316.31,2022-04-24
2996,22,3,122,2023-06-13,88,,2023-06-15
2997,3,3,192,2023-08-08,135,16134.28,2023-08-22
2998,27,2,45,2025-06-14,65,1006.47,2025-06-27
2999,47,2,279,2023-03-16,46,4390.08,2023-04-02
3000,26,3,390,2025-07-27,54,8742.81,2025-08-12
3001,48,4,85,2025-12-26,121,1350.02,2026-01-09
3002,43,3,40,2024-07-26,118,10802.5,2024-08-03
3003,5,2,322,2025-05-16,13,303.72,2025-05-22
3004,11,1,132,2023-03-01,21,2016.07,2023-03-06
3005,19,3,207,2022-06-21,32,1410.31,2022-07-02
3006,20,4,256,2024-07-18,151,3741.06,2024-07-24
3007,37,3,40,2022-05-24,89,8126.34,2022-06-03
3008,46,4,103,2022-02-24,105,21529.9,2022-03-14
3009,18,3,52,2024-12-08,149,17680.09,2024-12-17
3010,32,2,94,2024-09-11,48,1321.02,2024-09-17
3011,36,3,434,2023-05-04,38,1396.25,2023-05-11
3012,32,3,434,2022-11-18,42,1469.72,2022-11-28
3013,29,2,174,2023-11-20,35,346.49,2023-11-25
3014,20,2,12,2024-05-20,34,1517.54,2024-05-27
3015,46,1,130,2022-04-29,124,23552.91,2022-05-17
3016,23,1,242,2022-07-23,117,12406.55,2022-08-01
3017,48,4,64,2022-10-27,79,2319.39,2022-11-03
3018,12,1,170,2024-01-05,25,497.55,2024-01-20
3019,1,2,208,2022-02-13,90,7491.78,2022-02-21
3020,9,1,446,2024-01-12,94,2049.86,2024-01-19
3021,25,1,349,2025-12-21,41,2056.08,2026-01-02
3022,35,3,40,2022-03-25,30,2798.01,2022-04-06
3023,17,3,453,2022-12-28,43,4547.39,2023-01-06
3024,46,1,103,2022-05-26,50,10322.02,2022-06-08
3025,1,1,210,2023-01-17,62,1671.53,2023-01-27
3026,26,2,402,2024-07-05,41,2029.74,2024-07-18
3027,11,1,208,2023-12-21,23,1893.66,2023-12-24
3028,24,1,89,2022-11-07,56,351.14,2022-11-19
3029,29,1,282,2023-11-29,66,3470.05,2023-12-04
3030,34,4,130,2023-03-19,39,7479.57,2023-03-29
3031,44,1,430,2022-01-08,74,9209.45,2022-01-28
3032,20,3,427,2023-09-04,89,724.31,2023-09-08
3033,14,1,345,2022-06-24,65,135.45,2022-06-30
3034,44,4,437,2025-12-16,59,,2026-01-04
3035,4,4,336,2024-07-11,30,1587.7,2024-07-20
3036,18,4,229,2023-01-24,94,9920.09,2023-01-30
3037,4,4,29,2024-07-22,73,1710.26,2024-08-03
3038,49,2,241,2023-05-15,49,1398.49,2023-05-24
3039,35,2,248,2025-07-27,60,3624.87,2025-08-07
3040,11,4,52,2023-09-26,157,18521.48,2023-09-30
3041,11,4,345,2024-04-24,96,201.61,2024-04-30
3042,42,4,68,2024-04-16,38,1548.55,2024-04-28
3043,32,1,463,2024-09-11,169,1063.94,2024-09-17
3044,31,1,171,2024-03-02,16,1636.64,2024-03-14
3045,5,1,345,2025-10-11,83,161.57,2025-10-17
3046,1,4,219,2025-12-08,42,7170.83,2025-12-16
3047,27,1,142,2022-06-03,96,4745.43,2022-06-17
3048,15,3,129,2025-01-02,89,605.66,2025-01-11
3049,34,1,272,2025-08-13,38,2032.79,2025-08-22
3050,10,4,135,2023-12-05,217,1577.96,2023-12-17
3051,32,3,349,2022-12-07,18,863.09,2022-12-14
3052,31,2,187,2023-04-03,100,1031.71,2023-04-13
3053,10,3,454,2024-08-14,39,1266.02,2024-08-27
3054,36,3,405,2022-11-24,102,1678.08,2022-11-29
3055,49,2,238,2025-10-03,26,1299.46,2025-10-12
3056,24,1,167,2023-07-18,75,2292.41,2023-07-26
3057,6,3,420,2023-10-12,77,7387.54,2023-10-26
3058,43,3,494,2022-12-14,166,1056.11,2022-12-21
3059,45,2,222,2022-07-11,39,325.95,2022-07-15
3060,28,1,75,2024-03-07,126,1038.92,2024-03-16
3061,17,1,231,2022-08-16,159,358.52,2022-08-27
3062,12,1,45,2024-10-09,82,1312.86,2024-10-24
3063,19,1,200,2025-10-11,29,852.03,2025-10-22
3064,10,4,231,2025-06-07,68,162.74,2025-06-22
3065,10,2,409,2025-01-22,67,1498.72,2025-02-01
3066,5,3,113,2024-11-24,124,5113.72,2024-11-28
3067,36,2,70,2025-04-04,40,113.54,2025-04-09
3068,21,1,30,2025-05-24,21,757.1,2025-06-05
3069,28,3,122,2022-05-25,51,4393.62,2022-05-31
3070,37,3,367,2025-10-19,81,6969.96,2025-11-14
3071,21,3,74,2025-12-05,60,2154.26,2025-12-21
3072,7,3,367,2022-11-03,107,8615.92,2022-11-08
3073,33,3,187,2022-04-11,67,714.71,2022-04-13
3074,11,1,241,2025-09-05,23,669.92,2025-09-11
3075,15,3,155,2024-01-15,77,2535.9,2024-01-24
3076,1,4,187,2022-09-13,202,2052.97,2022-09-24
3077,22,1,3,2023-11-23,42,496.09,2023-11-25
3078,25,1,345,2024-02-12,53,105.39,2024-02-26
3079,7,2,233,2023-08-09,77,,2023-08-15
3080,46,1,460,2025-09-03,144,1998.62,2025-09-20
3081,8,3,5,2025-07-30,23,706.27,2025-08-07
3082,34,3,272,2024-04-27,156,8465.36,2024-05-05
3083,7,1,124,2024-10-13,41,8934.51,2024-10-16
3084,3,1,393,2025-03-29,50,1553.44,2025-04-12
3085,34,3,314,2024-11-08,52,1336.58,2024-11-16
3086,48,3,51,2024-10-13,75,6411.28,2024-10-19
3087,3,2,295,2025-02-28,50,1390.87,2025-03-16
3088,21,2,463,2025-06-17,170,1053.08,2025-06-29
3089,42,4,233,2024-12-28,36,1550.14,2025-01-08
3090,11,1,292,2023-03-30,26,1169.2,2023-04-07
3091,28,3,179,2025-06-14,145,30099.94,2025-06-23
3092,30,1,247,2024-07-30,114,1524.76,2024-08-15
3093,41,1,282,2022-01-15,52,2911.47,2022-01-22
3094,28,3,253,2025-09-04,61,6326.08,2025-09-13
3095,29,4,41,2025-06-17,86,1531.61,2025-06-26
3096,8,1,309,2023-12-01,117,1242.21,2023-12-12
3097,38,4,340,2024-02-02,36,437.1,2024-02-29
3098,30,1,16,2022-11-23,43,514.02,2022-12-07
3099,32,2,370,2025-10-04,12,239.93,2025-10-09
3100,6,2,302,2025-12-06,19,1038.96,2025-12-16
3101,27,3,200,2023-08-25,43,1294.91,2023-09-04
3102,1,1,433,2024-10-06,65,1860.5,2024-10-14
3103,15,4,418,2024-07-18,34,372.11,2024-07-25
3104,4,1,27,2023-07-10,103,3640.89,2023-07-21
3105,21,2,207,2025-06-10,9,372.02,2025-06-24
3106,1,3,350,2023-04-13,28,1558.02,2023-04-23
3107,48,2,103,2022-01-25,20,4187.37,2022-02-02
3108,22,1,236,2025-09-25,75,6722.69,2025-09-28
3109,35,1,368,2024-06-25,77,247.02,2024-07-03
3110,10,3,6,2024-07-16,24,777.39,2024-07-28
3111,28,1,87,2024-12-27,33,3764.58,2025-01-06
3112,29,1,463,2023-11-04,98,599.08,2023-11-12
3113,29,2,89,2024-11-09,59,369.79,2024-11-17
3114,4,1,128,2023-12-10,20,818.44,2023-12-17
3115,50,3,12,2023-12-02,74,3200.02,2023-12-12
3116,22,3,168,2024-03-09,193,1618.31,2024-03-14
3117,16,1,370,2023-07-08,42,859.49,2023-07-14
3118,28,3,187,2025-01-10,283,2992.24,2025-01-21
3119,24,4,278,2022-07-06,33,344.95,2022-07-15
3120,11,2,273,2022-03-16,48,4709.47,2022-03-19
3121,30,1,77,2022-01-22,126,377.86,2022-02-04
3122,18,2,231,2023-05-02,87,205.81,2023-05-10
3123,10,3,331,2024-08-31,41,1567.82,2024-09-22
3124,14,4,175,2023-06-04,85,4670.3,2023-06-05
3125,2,1,328,2025-12-31,43,1722.2,2026-01-05
3126,46,4,146,2023-07-01,7,231.93,2023-07-16
3127,19,1,301,2025-02-16,69,810.75,2025-02-27
3128,47,4,485,2022-05-09,58,11200.46,2022-05-28
3129,9,3,2,2023-09-03,28,417.7,2023-09-13
3130,10,4,425,2024-03-06,16,636.41,2024-03-16
3131,49,1,300,2023-04-07,25,791.63,2023-04-14
3132,46,4,477,2022-11-03,32,1562.14,2022-11-17
3133,14,3,103,2023-11-14,64,14267.55,2023-11-20
3134,49,1,223,2022-04-13,205,1090.83,2022-04-19
3135,3,1,268,2025-12-17,124,21329.74,2025-12-30
3136,20,3,494,2022-03-04,117,747.56,2022-03-08
3137,25,1,418,2025-04-29,67,699.26,2025-05-08
3138,4,1,413,2023-05-22,30,757.64,2023-05-30
3139,49,3,441,2025-01-29,6,240.92,2025-02-08
3140,27,4,458,2025-07-14,28,909.08,2025-07-25
3141,32,4,222,2024-08-02,84,754.26,2024-08-10
3142,38,1,470,2024-07-10,180,1101.23,2024-07-21
3143,7,1,23,2022-04-28,203,1560.45,2022-05-05
3144,38,2,339,2022-06-26,103,2184.57,2022-07-11
3145,38,2,34,2023-03-28,53,1652.59,2023-04-11
3146,6,3,40,2023-06-17,41,3806.58,2023-06-29
3147,34,2,302,2025-08-22,74,3998.52,2025-09-01
3148,11,3,343,2025-10-13,35,3358.67,2025-10-18
3149,44,1,413,2025-03-28,122,3103.42,2025-04-12
3150,49,1,300,2023-11-08,6,201.03,2023-11-15
3151,48,4,404,2022-05-13,133,1894.5,2022-05-16
3152,15,2,207,2025-03-20,32,1410.39,2025-04-01
3153,50,4,197,2023-09-30,46,99.58,2023-10-10
3154,11,1,312,2022-12-14,65,3403.2,2022-12-19
3155,37,1,155,2022-03-23,11,360.7,2022-03-31
3156,50,4,302,2025-05-23,83,4269.16,2025-06-14
3157,3,3,474,2025-11-14,85,1812.58,2025-11-27
3158,37,3,112,2023-11-25,97,1424.99,2023-12-03
3159,48,1,53,2024-12-29,44,3717.96,2025-01-04
3160,3,3,265,2024-07-07,85,1848.16,2024-07-18
3161,22,2,487,2024-06-02,139,11467.52,2024-06-05
